% tilde W_1 tilde W_2 tilde W_3 tilde W_4 tilde V_4 
-0.750000  0.147500  0.072500 -0.176875 11.406875
 0.280000 -0.115000 -0.070000 -0.208125 11.373125
-0.340000 -0.265000 -0.013750 -0.121875 11.320625
 0.790000  0.195000 -0.198750  0.091250 11.282500
 0.710000  0.975000  0.296250  0.221250 11.377500
-0.870000  0.670000  0.472500  0.122500 11.445000
-0.505000 -0.767500  0.458750  0.194375 11.449375
 0.070000 -0.905000  0.315000  0.098125 11.391875
 0.110000 -0.127500 -0.343750  0.160625 11.390625
-0.110000  0.090000 -0.525000  0.175000 11.340000
 0.000000 -0.055000 -0.538750  0.182500 11.381250
 0.280000  0.085000 -0.320000  0.055625 11.429375
 0.000000  0.280000  0.021250 -0.185000 11.413750
-0.010000  0.135000  0.197500 -0.190000 11.377500
 0.000000 -0.010000  0.247500 -0.185625 11.458125
 0.000000 -0.005000  0.175000 -0.075000 11.415000
 0.165000  0.082500  0.171250 -0.065000 11.486250
-0.435000 -0.052500  0.036250 -0.046875 11.468125
-0.270000 -0.487500 -0.166250 -0.105000 11.458750
 0.000000 -0.487500 -0.298750 -0.134375 11.350625
-0.205000 -0.237500 -0.565000 -0.100625 11.128125
 0.750000  0.170000 -0.428750 -0.079375 11.108125
-0.275000  0.510000 -0.226250 -0.155625 11.116875
-0.315000 -0.057500 -0.102500 -0.262500 11.077500
-0.160000 -0.532500  0.125000 -0.416875 11.004375
-0.065000 -0.350000 -0.147500 -0.484375 10.936875
 0.515000  0.112500 -0.221250 -0.420000 10.933750
 0.115000  0.540000 -0.108750 -0.306250 10.910000
 0.000000  0.372500  0.032500 -0.141250 10.886250
-0.340000 -0.112500  0.308750 -0.207500 10.821250
-0.035000 -0.357500  0.250000 -0.209375 10.751875
-0.010000 -0.210000  0.052500 -0.133750 10.681250
 0.235000  0.090000 -0.126250  0.031875 10.619375
 0.205000  0.332500 -0.100000  0.185000 10.637500
-0.340000  0.152500 -0.012500  0.133125 10.646875
 0.045000 -0.215000  0.120000  0.058125 10.661875
 0.240000 -0.005000  0.195000 -0.012500 10.732500
 0.740000  0.632500  0.267500  0.188125 10.801875
-0.695000  0.512500  0.327500  0.276250 10.818750
-0.070000 -0.360000  0.345000  0.318750 10.866250
-0.065000 -0.450000  0.285000  0.274375 10.925625
 0.000000 -0.100000 -0.093750  0.170625 10.993125
 0.300000  0.117500 -0.135000  0.253750 11.033750
-0.785000 -0.092500 -0.326250  0.241875 10.961875
-0.045000 -0.657500 -0.436250  0.164375 10.884375
 0.020000 -0.427500 -0.356250 -0.138125 10.851875
 0.090000  0.042500 -0.577500 -0.260000 10.835000
-0.030000  0.085000 -0.431250 -0.369375 10.815625
-0.180000 -0.075000 -0.323750 -0.455625 10.744375
 0.000000 -0.195000 -0.226250 -0.516250 10.647500
 0.045000 -0.067500 -0.087500 -0.688750 10.598750
 0.065000  0.077500 -0.113750 -0.651250 10.552500
 0.250000  0.212500  0.001250 -0.541250 10.507500
 0.270000  0.417500  0.188750 -0.310000 10.403750
-0.575000  0.107500  0.232500 -0.260000 10.315000
-0.055000 -0.467500  0.222500 -0.218125 10.228125
 0.000000 -0.342500  0.042500 -0.139375 10.149375
 0.470000  0.207500 -0.155000 -0.001875 10.129375
-0.215000  0.362500 -0.107500  0.135000 10.045000
 0.035000  0.037500 -0.007500  0.161875 10.063125
-0.200000 -0.172500  0.105000  0.095625 10.061875
 0.200000 -0.082500  0.100000 -0.010625 10.083125
-0.170000  0.015000  0.016250  0.016875 10.071875
-0.065000 -0.102500 -0.115000  0.046250 10.056250
 0.540000  0.120000 -0.011250  0.120625 10.130625
-0.550000  0.232500 -0.027500  0.008750 10.136250
-0.045000 -0.302500 -0.023750 -0.049375 10.130625
-0.070000 -0.355000  0.003750 -0.116875 10.108125
 0.160000 -0.012500 -0.248750 -0.083125 10.074375
-0.115000  0.067500 -0.205000 -0.080000  9.992500
 0.115000  0.022500 -0.152500 -0.091875  9.996875
 0.165000  0.140000 -0.040000 -0.073750 10.028750
 0.260000  0.352500  0.192500 -0.158125 10.093125
 0.180000  0.432500  0.390000 -0.023750 10.121250
 0.000000  0.310000  0.518750  0.095000 10.176250
-0.245000 -0.032500  0.486250  0.205000 10.196250
 0.450000 -0.020000  0.476250  0.306250 10.297500
-0.115000  0.270000  0.318750  0.446875 10.359375
-0.270000 -0.025000  0.122500  0.503750 10.408750
-0.155000 -0.405000  0.051250  0.491875 10.446875
-0.045000 -0.312500 -0.191250  0.476875 10.411875
 0.200000 -0.022500 -0.281250  0.373125 10.470625
-0.540000 -0.092500 -0.371250  0.196250 10.467500
 0.305000 -0.287500 -0.368750  0.110000 10.511250
 0.010000  0.040000 -0.228750 -0.067500 10.536250
 0.025000  0.175000 -0.211250 -0.227500 10.578750
 0.155000  0.107500  0.047500 -0.286250 10.626250
-0.380000 -0.022500  0.020000 -0.333125 10.605625
 0.225000 -0.190000  0.032500 -0.308125 10.580625
-0.160000 -0.045000  0.042500 -0.330625 10.513125
 0.630000  0.267500 -0.002500 -0.139375 10.524375
 0.250000  0.675000  0.281250 -0.023750 10.597500
-0.405000  0.362500  0.353750  0.095000 10.563750
 0.225000 -0.167500  0.568750  0.221250 10.572500
 1.620000  0.832500  0.912500  0.477500 10.817500
-1.845000  0.810000  0.575000  0.578750 10.851250
 0.200000 -0.935000  0.546250  0.643125 10.915625
-0.200000 -0.822500  0.315000  0.747500 10.930000
 0.810000  0.305000 -0.366250  0.728125 11.113125
 0.270000  0.845000  0.005000  0.718125 11.291875
-0.700000  0.325000  0.000000  0.723125 11.381875
-0.020000 -0.575000  0.146250  0.672500 11.466250
 0.020000 -0.360000  0.297500  0.238750 11.533750
-0.425000 -0.202500 -0.253750  0.165625 11.595625
 0.515000 -0.157500 -0.276250  0.135000 11.693750
-0.225000  0.190000 -0.395000  0.106250 11.783750
 0.070000  0.067500 -0.303750 -0.037500 11.803750
-0.090000 -0.087500  0.045000 -0.228750 11.781250
-0.070000 -0.090000 -0.056250 -0.304375 11.800625
 0.205000 -0.012500  0.001250 -0.321250 11.817500
-0.035000  0.152500  0.020000 -0.145000 11.627500
-0.235000 -0.050000 -0.081250 -0.122500 11.638750
 0.245000 -0.130000  0.042500 -0.173125 11.655625
-0.380000 -0.062500 -0.087500 -0.240000 11.650000
-0.045000 -0.280000 -0.193750 -0.228750 11.537500
 0.020000 -0.225000 -0.200000 -0.158750 11.393750
-0.200000 -0.102500 -0.396250 -0.183750 11.312500
 0.335000 -0.022500 -0.267500 -0.220625 11.275625
-0.090000  0.190000 -0.147500 -0.257500 11.225000
 0.090000  0.122500 -0.073750 -0.277500 11.238750
-0.315000 -0.112500  0.082500 -0.333750 11.148750
 0.145000 -0.197500  0.012500 -0.305000 11.105000
 0.170000  0.072500  0.018750 -0.235000 11.073750
-0.335000  0.075000 -0.098750 -0.223125 11.011875
 0.300000 -0.100000 -0.033750 -0.132500 10.996250
-0.345000 -0.040000 -0.043750 -0.143125 10.911875
 0.200000 -0.095000 -0.111250 -0.110625 10.856875
-0.110000 -0.027500 -0.016250 -0.143750 10.817500
-0.205000 -0.112500 -0.201250 -0.093125 10.721875
 0.430000 -0.045000 -0.070000 -0.072500 10.727500
-0.025000  0.315000 -0.002500 -0.103125 10.735625
 0.090000  0.235000  0.058750 -0.036250 10.752500
 0.025000  0.090000  0.303750 -0.066250 10.797500
-0.090000  0.025000  0.225000  0.020625 10.789375
 0.495000  0.170000  0.332500  0.108125 10.854375
-0.405000  0.247500  0.266250  0.183750 10.857500
 0.235000 -0.040000  0.195000  0.300625 10.929375
-0.055000  0.005000  0.262500  0.321250 10.976250
-0.045000  0.040000  0.065000  0.363750 10.996250
-0.080000 -0.112500  0.072500  0.331875 11.048125
-0.090000 -0.147500 -0.053750  0.320000 11.051250
 0.395000  0.067500 -0.076250  0.336875 11.146875
 0.020000  0.360000  0.052500  0.257500 11.220000
-0.190000  0.122500  0.072500  0.241875 11.283125
 0.505000  0.072500  0.322500  0.205000 11.435000
-0.335000  0.242500  0.277500  0.193750 11.491250
 0.045000 -0.060000  0.222500  0.196250 11.556250
 0.675000  0.215000  0.411250  0.314375 11.694375
 0.405000  0.900000  0.426250  0.508750 11.880000
-0.315000  0.585000  0.628750  0.553750 12.037500
-0.295000 -0.260000  0.740000  0.618750 12.096250
-0.395000 -0.650000  0.367500  0.631250 12.156250
 0.105000 -0.490000 -0.055000  0.560000 12.200000
-0.330000 -0.257500 -0.486250  0.524375 12.209375
-0.210000 -0.382500 -0.811250  0.445625 12.198125
 0.110000 -0.320000 -0.742500  0.201875 12.210625
-0.335000 -0.162500 -0.708750 -0.196250 12.192500
 0.145000 -0.207500 -0.552500 -0.448125 12.143125
-0.055000 -0.050000 -0.378750 -0.630625 12.084375
 0.045000  0.040000 -0.347500 -0.732500 12.055000
-0.170000 -0.067500 -0.165000 -0.818750 11.941250
-0.035000 -0.165000 -0.146250 -0.868750 11.865000
 0.315000  0.037500 -0.073750 -0.821250 11.822500
 1.060000  0.827500  0.268750 -0.584375 11.828125
-1.905000  0.265000  0.136250 -0.451250 11.545000
 0.000000 -1.375000  0.057500 -0.393750 11.301250
 0.890000 -0.507500  0.030000 -0.248125 11.205625
-0.020000  0.880000 -0.521250 -0.165625 11.156875
 0.020000  0.435000 -0.157500 -0.025000 11.097500
 0.070000  0.045000  0.215000  0.091875 11.088125
-0.170000 -0.005000  0.178750  0.082500 11.083750
 0.200000 -0.035000  0.467500 -0.153125 11.090625
 0.000000  0.115000  0.270000  0.045625 11.139375
-0.120000  0.040000  0.007500  0.247500 11.155000
-0.115000 -0.177500  0.023750  0.205625 11.163125
 0.225000 -0.062500 -0.008750  0.202500 11.193750
 0.170000  0.252500  0.006250  0.194375 11.266875
 0.355000  0.460000  0.187500  0.208750 11.388750
-0.355000  0.262500  0.295000  0.260625 11.426875
-0.190000 -0.272500  0.292500  0.371250 11.308750
-0.270000 -0.502500  0.137500  0.210000 11.395000
 0.560000 -0.085000 -0.085000  0.148750 11.551250
-0.395000  0.227500 -0.257500  0.178125 11.546875
 0.825000  0.297500 -0.072500  0.251875 11.648125
 0.065000  0.660000  0.306250  0.293750 11.755000
-0.290000  0.332500  0.421250  0.219375 11.816875
-0.225000 -0.370000  0.588750  0.184375 11.871875
 0.525000 -0.107500  0.427500  0.287500 11.967500
-0.300000  0.262500  0.091250  0.420625 12.025625
-0.475000 -0.275000 -0.078750  0.339375 12.039375
-0.270000 -0.760000 -0.302500  0.308750 12.033750
-0.005000 -0.510000 -0.583750  0.099375 11.999375
 0.015000 -0.132500 -0.695000 -0.103125 11.945625
 0.090000  0.057500 -0.618750 -0.177500 11.858750
 0.000000  0.097500 -0.463750 -0.240000 11.816250
-0.120000 -0.015000 -0.205000 -0.472500 11.782500
 0.045000 -0.097500 -0.017500 -0.658125 11.788125
 0.765000  0.367500  0.197500 -0.559375 11.819375
 0.010000  0.792500  0.347500 -0.441250 11.901250
-0.685000  0.050000  0.385000 -0.304375 11.794375
 0.360000 -0.500000  0.493750 -0.118125 11.724375
 0.045000  0.040000  0.253750  0.015000 11.696250
 0.000000  0.225000  0.008750  0.120000 11.696250
-0.430000 -0.192500 -0.031250  0.266875 11.576875
-0.155000 -0.507500 -0.278750  0.345625 11.475625
 0.810000  0.035000 -0.155000  0.275000 11.535000
-0.780000  0.342500 -0.223750  0.070625 11.530625
 0.520000 -0.115000 -0.118750  0.101875 11.591875
-0.385000 -0.062500  0.057500 -0.003125 11.603125
 0.215000 -0.017500 -0.106250 -0.081250 11.630000
 0.235000  0.140000  0.178750 -0.130000 11.686250
-0.290000  0.197500  0.023750 -0.122500 11.721250
-0.035000 -0.190000  0.013750 -0.075000 11.746250
-0.100000 -0.230000  0.073750 -0.146875 11.663125
 0.810000  0.287500  0.023750  0.078750 11.680000
-0.565000  0.477500  0.107500  0.018125 11.711875
-0.020000 -0.170000  0.107500  0.096250 11.696250
-0.450000 -0.527500  0.098750  0.070000 11.618750
 0.260000 -0.330000 -0.191250  0.017500 11.573750
 0.155000  0.112500 -0.232500  0.003125 11.601875
-0.045000  0.262500 -0.283750 -0.027500 11.643750
 0.000000  0.032500 -0.135000  0.068125 11.584375
 0.000000 -0.022500  0.086250 -0.136250 11.622500
 0.025000  0.012500  0.095000 -0.131250 11.598750
-0.330000 -0.140000  0.038750 -0.210625 11.581875
-0.200000 -0.417500 -0.180000 -0.175625 11.513125
 0.065000 -0.332500 -0.317500 -0.168125 11.423125
-0.115000 -0.092500 -0.457500 -0.250000 11.355000
-0.480000 -0.322500 -0.563750 -0.385000 11.231250
 0.755000 -0.160000 -0.381250 -0.438125 11.214375
-0.415000  0.307500 -0.335000 -0.441875 11.044375
 0.245000  0.085000 -0.163750 -0.491875 10.975625
 0.010000  0.042500  0.167500 -0.460625 10.910625
 0.025000  0.145000  0.077500 -0.432500 10.905000
 0.020000  0.040000  0.216250 -0.385625 10.869375
 0.025000  0.045000  0.210000 -0.287500 10.817500
 0.575000  0.322500  0.222500 -0.003125 10.843125
 0.000000  0.587500  0.411250  0.092500 10.868750
-0.225000  0.175000  0.430000  0.263750 10.866250
-0.315000 -0.382500  0.418750  0.337500 10.821250
 0.200000 -0.327500  0.172500  0.392500 10.842500
 0.115000  0.100000 -0.038750  0.430625 10.903125
 0.425000  0.427500 -0.026250  0.525000 11.008750
-0.100000  0.432500  0.125000  0.586250 11.116250
 0.360000  0.292500  0.410000  0.488750 11.328750
 0.045000  0.332500  0.648750  0.491250 11.452500
-0.575000 -0.062500  0.475000  0.426250 11.556250
 0.620000 -0.242500  0.427500  0.548125 11.706875
-1.315000 -0.325000 -0.078750  0.456875 11.691875
 0.705000 -0.652500 -0.402500  0.428125 11.761875
-0.650000 -0.277500 -0.495000  0.214375 11.748125
 0.575000 -0.010000 -0.778750  0.100625 11.803125
-0.630000 -0.065000 -0.472500 -0.110000 11.707500
-0.315000 -0.500000 -0.586250 -0.371250 11.572500
 0.460000 -0.400000 -0.403750 -0.459375 11.523125
 0.585000  0.595000 -0.207500 -0.668750 11.586250
-0.190000  0.720000 -0.072500 -0.548125 11.600625
-0.045000  0.080000  0.385000 -0.595000 11.595000
 0.255000 -0.012500  0.513750 -0.394375 11.568125
-0.210000  0.127500  0.441250 -0.376250 11.527500
-0.270000 -0.217500  0.238750 -0.189375 11.408125
 0.235000 -0.257500  0.038750  0.111250 11.312500
-0.235000 -0.017500 -0.232500  0.195625 11.259375
-0.015000 -0.125000 -0.256250  0.209375 11.126875
 0.295000  0.015000 -0.118750  0.143125 11.195625
-0.225000  0.175000 -0.166250  0.148125 11.148125
-0.865000 -0.510000 -0.248750 -0.100000 11.073750
 0.730000 -0.612500 -0.193750 -0.132500 11.018750
 0.000000  0.297500 -0.353750 -0.176250 11.042500
 0.080000  0.405000 -0.322500 -0.308125 11.115625
 0.245000  0.202500  0.143750 -0.293125 11.161875
 0.520000  0.545000  0.371250 -0.136250 11.200000
-0.495000  0.395000  0.548750 -0.138750 11.200000
-0.540000 -0.505000  0.495000 -0.158125 11.138125
 0.000000 -0.787500  0.102500  0.070625 11.044375
 0.000000 -0.270000 -0.367500  0.090625 10.976875
 0.135000  0.067500 -0.556250  0.093750 10.960000
 0.270000  0.270000 -0.387500  0.140000 10.947500
 0.065000  0.370000 -0.141250  0.103750 10.972500
 0.045000  0.222500  0.246250 -0.058750 11.005000
-0.235000 -0.040000  0.383750 -0.090000 10.971250
-0.225000 -0.325000  0.195000 -0.042500 10.937500
-0.045000 -0.365000 -0.037500 -0.108750 11.006250
 0.125000 -0.095000 -0.261250 -0.068125 10.999375
 0.360000  0.282500 -0.243750 -0.016250 11.037500
-0.340000  0.252500 -0.131250 -0.064375 11.023125
 0.135000 -0.092500  0.053750 -0.081250 10.995000
 0.595000  0.262500  0.336250  0.030000 10.976250
-0.120000  0.602500  0.350000  0.123125 11.004375
-0.495000 -0.070000  0.353750  0.143125 11.038125
 0.550000 -0.280000  0.416250  0.243125 11.140625
-0.440000  0.082500  0.102500  0.256875 11.188125
 0.205000 -0.062500 -0.010000  0.223125 11.244375
-0.045000 -0.037500  0.028750  0.302500 11.261250
-0.630000 -0.257500 -0.331250  0.277500 11.191250
 0.360000 -0.472500 -0.232500  0.154375 11.160625
 0.200000  0.145000 -0.216250  0.056875 11.184375
-0.650000  0.055000 -0.463750 -0.026250 11.155000
 0.135000 -0.482500 -0.225000 -0.235625 11.148125
 0.045000 -0.167500 -0.265000 -0.313750 11.131250
 0.000000  0.112500 -0.353750 -0.398125 11.069375
-0.315000 -0.135000 -0.207500 -0.553125 11.010625
 0.495000 -0.067500 -0.162500 -0.471875 10.996875
 0.450000  0.562500  0.062500 -0.350000 10.965000
 0.405000  0.900000  0.438750 -0.242500 10.998750
 0.370000  0.815000  0.902500  0.011875 11.140625
-0.575000  0.285000  1.008750  0.229375 11.141875
-0.335000 -0.557500  0.817500  0.338750 11.156250
-0.405000 -0.825000  0.322500  0.423125 11.094375
-0.305000 -0.725000 -0.512500  0.542500 11.000000
 0.440000 -0.287500 -0.826250  0.514375 11.039375
 0.200000  0.387500 -0.810000  0.443750 11.058750
 0.070000  0.455000 -0.472500  0.305625 11.061875
 0.585000  0.462500  0.256250  0.066875 11.219375
-0.585000  0.327500  0.475000 -0.084375 11.286875
 0.030000 -0.277500  0.517500 -0.142500 11.352500
-0.300000 -0.412500  0.348750 -0.136875 11.380625
 0.270000 -0.150000 -0.121250 -0.060625 11.481875
-0.115000  0.062500 -0.217500 -0.046875 11.506875
 0.055000  0.047500 -0.265000 -0.020000 11.482500
-0.210000 -0.107500 -0.197500  0.013750 11.381250
 0.810000  0.222500  0.083750  0.048750 11.335000
-0.565000  0.422500  0.135000  0.087500 11.290000
-0.145000 -0.232500  0.130000  0.058750 11.268750
 0.010000 -0.422500  0.157500  0.055625 11.299375
 0.315000  0.095000 -0.073750 -0.013750 11.407500
 0.000000  0.320000 -0.051250  0.000625 11.460625
 0.115000  0.215000  0.086250  0.040625 11.503125
-0.035000  0.097500  0.157500  0.137500 11.532500
 0.055000  0.050000  0.287500  0.111875 11.495625
 0.755000  0.415000  0.465000  0.248750 11.626250
-0.385000  0.590000  0.452500  0.377500 11.705000
-0.235000 -0.125000  0.401250  0.436875 11.791875
 0.415000 -0.220000  0.505000  0.503125 11.896875
-0.810000 -0.107500  0.028750  0.453750 11.915000
 0.015000 -0.595000 -0.222500  0.384375 11.928125
 0.000000 -0.390000 -0.365000  0.297500 11.967500
 0.155000  0.085000 -0.662500  0.317500 11.925000
 0.000000  0.155000 -0.366250  0.078125 11.953125
-0.155000  0.000000 -0.212500 -0.102500 11.980000
-0.090000 -0.200000 -0.140000 -0.234375 11.994375
-0.015000 -0.175000 -0.045000 -0.432500 11.967500
 0.105000 -0.007500 -0.126250 -0.415000 11.953750
 0.075000  0.135000 -0.107500 -0.377500 11.935000
-0.480000 -0.112500 -0.163750 -0.404375 11.860625
 0.650000 -0.117500 -0.011250 -0.381875 11.860625
-0.630000  0.095000 -0.068750 -0.343750 11.687500
 0.180000 -0.215000 -0.157500 -0.292500 11.585000
 0.910000  0.320000  0.198750 -0.134375 11.625625
-0.570000  0.715000  0.083750  0.008125 11.543125
-0.250000 -0.240000  0.247500 -0.008125 11.530625
-0.155000 -0.612500  0.301250 -0.060625 11.496875
 1.035000  0.237500  0.038750  0.136250 11.592500
-1.005000  0.455000 -0.027500  0.064375 11.543125
 0.780000 -0.097500  0.068750  0.247500 11.591250
-0.700000 -0.072500  0.112500  0.278750 11.571250
 0.000000 -0.310000 -0.133750  0.071250 11.562500
 0.000000 -0.350000 -0.020000  0.004375 11.555625
-0.190000 -0.095000 -0.406250 -0.010625 11.511875
 0.575000  0.097500 -0.337500  0.094375 11.530625
-0.555000  0.202500 -0.148750 -0.188750 11.540000
 0.080000 -0.227500 -0.191250 -0.129375 11.478125
 0.010000 -0.192500  0.058750 -0.342500 11.496250
 0.215000  0.157500 -0.100000 -0.331250 11.518750
 0.325000  0.382500  0.100000 -0.165625 11.468125
-0.210000  0.327500  0.207500 -0.097500 11.462500
-0.125000 -0.110000  0.231250 -0.028750 11.472500
 0.235000 -0.112500  0.350000 -0.093750 11.531250
-0.010000  0.167500  0.165000  0.108125 11.459375
-0.035000  0.090000  0.096250  0.160000 11.508750
 0.305000  0.112500  0.168750  0.345000 11.498750
 0.000000  0.287500  0.177500  0.388750 11.576250
-0.080000  0.112500  0.252500  0.341250 11.643750
-0.190000 -0.175000  0.245000  0.322500 11.687500
 0.010000 -0.225000  0.056250  0.312500 11.756250
-0.180000 -0.175000 -0.118750  0.293125 11.730625
 0.270000 -0.040000 -0.188750  0.240625 11.808125
 0.045000  0.202500 -0.161250  0.212500 11.881250
-0.035000  0.162500 -0.071250  0.105000 11.948750
-0.010000 -0.017500  0.106250  0.023125 11.988125
-0.225000 -0.140000  0.072500 -0.026250 11.958750
-0.145000 -0.302500 -0.067500 -0.072500 11.937500
-0.070000 -0.292500 -0.205000 -0.145625 11.923125
 0.080000 -0.102500 -0.362500 -0.134375 11.889375
 0.585000  0.337500 -0.193750 -0.118750 11.930000
 1.015000  1.132500  0.312500  0.008125 12.101875
-0.790000  0.912500  0.647500  0.083125 12.136875
-0.110000 -0.337500  0.912500  0.146875 12.158125
 0.000000 -0.505000  0.828750  0.256875 12.189375
-0.495000 -0.302500  0.077500  0.317500 12.182500
 0.460000 -0.265000 -0.181250  0.454375 12.231875
 0.215000  0.320000 -0.311250  0.575625 12.330625
 0.100000  0.495000 -0.270000  0.596875 12.408125
-0.315000  0.050000  0.193750  0.330625 12.440625
-0.125000 -0.327500  0.198750  0.241875 12.461875
 0.000000 -0.282500  0.068750  0.179375 12.484375
-0.170000 -0.147500 -0.153750  0.067500 12.513750
 0.270000 -0.035000 -0.275000  0.095000 12.595000
 0.405000  0.387500 -0.117500  0.049375 12.735625
 0.000000  0.540000  0.093750 -0.040000 12.866250
-0.280000  0.062500  0.345000 -0.116250 12.888750
 0.025000 -0.267500  0.388750  0.016250 12.787500
-0.045000 -0.137500  0.187500  0.075625 12.779375
-0.135000 -0.100000 -0.047500  0.104375 12.768125
-0.025000 -0.170000 -0.191250  0.172500 12.753750
 0.835000  0.325000 -0.071250  0.215625 12.905625
-0.765000  0.440000 -0.018750  0.119375 12.904375
-0.025000 -0.360000  0.095000  0.046875 12.873125
 0.360000 -0.227500  0.241250  0.101875 12.874375
-0.110000  0.292500 -0.051250  0.097500 12.901250
-0.240000 -0.050000 -0.032500  0.058750 12.913750
 0.270000 -0.160000  0.032500  0.087500 12.960000
 0.160000  0.230000 -0.048750  0.121250 13.047500
